style;color;name;image_url;description;season
EQWFT03190;GCC0;ESSENTIALCREW (GCC0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Crew Neck
__Wash:__ Pigment Garment Dye with Softener Wash for Vintage Look
Brushed Fleece
Tonal Embroidered Logo at Chest
Rib 2x2 at Collar
Cuffs
And Bottom
Woven Flag Label at Left Side";261
EQWFB03063;KTP0;LIFFORD PANT (KTP0);;"__Fabric:__ Cotton polyester blend [250 g/m2]
__Fit:__ High waist wide legs fit
Elasticated waist
Drawcord on waistband for adjustable waist
Contrasted matching fabric side panels
Side pocket
Quiksilver recycled label pack";261
EQYPF03082;WEG0;NO DESTINATION (WEG0);;"__Use:__ Everyday Adventure
BENEFITS
Warmflight technology for heat retention with high breathability
MADE BETTER
Made with 100% recycled polyester fibres from textile Waste and plastic bottles
__Fabric:__ Micro fleece
__Fabric:__ Jiaren recycled polyester, recycled polyester fabric [190 g/m2]
FEATURES
__Fit:__ Classic, comfortable regular fit
__Pockets:__ Hand pockets
Zip-up chest pocket
Stretch binding at cuff and hem

";261
EQWFB03064;RQZ0;BOLEA FLEECE SH (RQZ0);;"__Fabric:__ Flat back rib cotton [350 g/m2]
__Fit:__ Classic, comfortable regular fit
Elasticated waist with drawcord
Quiksilver lettering HD print on left hand side leg
Quiksilver recycled label pack";261
EQWFT03189;KVJ0;STANDARDHOODIE (KVJ0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Hood Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Self-Fabric Hood Lining
Tonal Drawcord
Pouch Pocket";261
EQWFT03188;RQZ0;STANDARDCREW (RQZ0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Crew Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Woven Flag Label at Left Side";261
EQWFT03188;BGA0;STANDARDCREW (BGA0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Crew Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Woven Flag Label at Left Side";261
EQWFT03188;PFJ0;STANDARDCREW (PFJ0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Crew Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Woven Flag Label at Left Side";261
EQYPF03072;CJZ0;NO DESTINATION (CJZ0);;"__Use:__ Everyday Adventure
BENEFITS
WarmFlight technology for heat retention with high breathability
MADE BETTER
Made with 1recycled polyester fibres from textile Waste and plastic bottles
__Fabric:__ Micro fleece
Jiaren Recycled Polyester, recycled polyester, 190 g/m2
FEATURES
__Fit:__ Regular fit 
__Pockets:__ Hand pockets
Zippered chest pocket
__Other:__ Stretch Binding at cuff and hem""";261
EQWFT03191;RQZ0;ESSENTIALHOODIE (RQZ0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Hood Neck
__Wash:__ Pigment Garment Dye with Softener Wash for Vintage Look
Brushed Fleece
Tonal Embroidered Logo at Chest
Rib 2x2 at Collar
Cuffs
And Bottom
Self-Fabric Hood Lining
Tonal Drawcord
Pouch Pocket";261
EQWFT03191;BGA0;ESSENTIALHOODIE (BGA0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Hood Neck
__Wash:__ Pigment Garment Dye with Softener Wash for Vintage Look
Brushed Fleece
Tonal Embroidered Logo at Chest
Rib 2x2 at Collar
Cuffs
And Bottom
Self-Fabric Hood Lining
Tonal Drawcord
Pouch Pocket";261
EQWFT03191;GNZ0;ESSENTIALHOODIE (GNZ0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Hood Neck
__Wash:__ Pigment Garment Dye with Softener Wash for Vintage Look
Brushed Fleece
Tonal Embroidered Logo at Chest
Rib 2x2 at Collar
Cuffs
And Bottom
Self-Fabric Hood Lining
Tonal Drawcord
Pouch Pocket";261
EQWFT03191;PFJ0;ESSENTIALHOODIE (PFJ0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Hood Neck
__Wash:__ Pigment Garment Dye with Softener Wash for Vintage Look
Brushed Fleece
Tonal Embroidered Logo at Chest
Rib 2x2 at Collar
Cuffs
And Bottom
Self-Fabric Hood Lining
Tonal Drawcord
Pouch Pocket";261
EQWFT03209;WEG0;PAZ HALFZIP (WEG0);;"__Fabric:__ Cotton rib knit [350 g/m2]
__Fit:__ Oversized fit
__Neck:__ Half zip
Cropped length
__Wash:__ Acid wash for a vintage look
French terry fabric
Colour blocked design
Elasticated cuffs and bottom
Recycled Quiksilver patch label on centre front panel";261
EQWFT03213;RQZ0;BOLEA BRASSIERE (RQZ0);;"__Fabric:__ Flat back rib cotton [350 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Light wash for a soft hand-feel
Elasticated hem
Quiksilver lettering HD print on front
Recycled Quiksilver label pack";261
EQYPF03072;CRE6;NO DESTINATION (CRE6);;"__Use:__ Everyday Adventure
BENEFITS
WarmFlight technology for heat retention with high breathability
MADE BETTER
Made with 1recycled polyester fibres from textile Waste and plastic bottles
__Fabric:__ Micro fleece
Jiaren Recycled Polyester, recycled polyester, 190 g/m2
FEATURES
__Fit:__ Regular fit 
__Pockets:__ Hand pockets
Zippered chest pocket
__Other:__ Stretch Binding at cuff and hem""";261
EQWPF03002;GNZ0;CROPPEDVEST (GNZ0);;"__Fabric:__ Recycled Polyester Fleece, 315 g/m2
__Fit:__ Boxy Crop Fit
Side Seam Pockets
Elasticated Binding at Armholes
Centre Front and Bottom Hem
Snaps at Front Opening
Seasonal Rubber Patch at Chest";261
EQWFB03064;GNZ0;BOLEA FLEECE SH (GNZ0);;"__Fabric:__ Flat back rib cotton [350 g/m2]
__Fit:__ Classic, comfortable regular fit
Elasticated waist with drawcord
Quiksilver lettering HD print on left hand side leg
Quiksilver recycled label pack";261
EQYPF03065;GNZ0;CLEAN COAST BLO (GNZ0);;"__Use:__ Everyday Adventure
BENEFITS
WarmFlight technology for heat retention with high breathability
MADE BETTER
Made with 1recycled polyester fibres from textile Waste and plastic bottles
__Fabric:__ 1 face brushed fleece
Jiaren Recycled Polyester, recycled polyester, 230g/m2
FEATURES
__Fit:__ regular fit
__Pockets:__ Kangaroo pocket
__Other:__ Stretch Binding at cuff and elastic draw cord at hem with contrast colour blocking at sleeves and shoulder";261
EQWFT03213;GNZ0;BOLEA BRASSIERE (GNZ0);;"__Fabric:__ Flat back rib cotton [350 g/m2]
__Fit:__ Classic, comfortable regular fit
__Neck:__ Crew neckline
Light wash for a soft hand-feel
Elasticated hem
Quiksilver lettering HD print on front
Recycled Quiksilver label pack";261
EQWFT03210;BLC6;BRIGHTCW (BLC6);;"__Fabric:__ organic cotton [300 g/m2]
__Fit:__ Oversized fit
__Neck:__ Crew neckline
Cropped length
__Wash:__ Garment wash with soft hand-feel
French terry fabric
Yarn-dyed stripes
Rib knit cuffs
Straight bottom hem
Recycled Quiksilver label pack
Quiksilver lettering HD print on front";261
EQWFT03210;RQZ6;BRIGHTCW (RQZ6);;"__Fabric:__ organic cotton [300 g/m2]
__Fit:__ Oversized fit
__Neck:__ Crew neckline
Cropped length
__Wash:__ Garment wash with soft hand-feel
French terry fabric
Yarn-dyed stripes
Rib knit cuffs
Straight bottom hem
Recycled Quiksilver label pack
Quiksilver lettering HD print on front";261
EQWFT03188;GNZ0;STANDARDCREW (GNZ0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Crew Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Woven Flag Label at Left Side";261
EQWFT03188;WEG0;STANDARDCREW (WEG0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Crew Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Woven Flag Label at Left Side";261
EQWFT03189;TKS0;STANDARDHOODIE (TKS0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Hood Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Self-Fabric Hood Lining
Tonal Drawcord
Pouch Pocket";261
EQYPF03081;SJSH;KELLER OUTDOOR (SJSH);;"__Use:__ Everyday Adventure
BENEFITS
Warmflight technology for heat retention with high breathability
MADE BETTER
__Fabric:__ Polyester fabric [300 g/m2]
FEATURES
__Fit:__ Classic, comfortable regular fit
__Pockets:__ Hand pockets
1 zip-up chest pocket
Stretch binding at cuff and hem

";261
EQWFT03189;GCC0;STANDARDHOODIE (GCC0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Hood Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Self-Fabric Hood Lining
Tonal Drawcord
Pouch Pocket";261
EQWFT03189;BLC0;STANDARDHOODIE (BLC0);;"__Fabric:__ Organic Cotton, 300 g/m2
__Fit:__ Standard Fit
__Neck:__ Hood Neck
__Wash:__ Garment Wash
Brushed Fleece
Seasonal Graphics
Rib 2x2 at Collar
Cuffs
And Bottom
Self-Fabric Hood Lining
Tonal Drawcord
Pouch Pocket";261
EQWFT03211;SJSH;TARIJA HOODIE W (SJSH);;"__Fabric:__ Organic cotton French terry [300 g/m2]
__Fit:__ Standard dad fit
__Neck:__ Hood neck
__Wash:__ Enzyme wash
Quiksilver HD print on centre front
Rib knit cuffs and hem
Jersey lining in hood
Flat cotton drawcord
Woven flag label with Quiksilver lettering on left hand side";261
EQWKD03042;WEG6;COOLMORE (WEG6);;"__Fabric:__ Lightweight organic cotton and elastane [180 g/m2]
__Fit:__ Bike suit fit
Button front closure
All-over printed design
Quiksilver recycled label pack";261
EQWKT03217;BPC0;MERCURY AMERICA (BPC0);;"__Fabric:__ Recycled polyester mesh [170 g/m2]
__Fit:__ Boyfriend fit for an oversized look, cropped for a shorter length
__Neck:__ Crew neckline
Quiksilver Mercury graphic on chest and back
Rib knit collar
Quiksilver Mercury label pack";261
EQWKT03211;CMK3;RIZA STRIPED TA (CMK3);;"__Fabric:__ Cotton polyester elastane [260 g/m2]
__Fit:__ Tank fit
Contrasted rib knit collar and armholes
__Wash:__ Garment wash with soft hand-feel
Quiksilver patched on left bottom hem";261
EQWKT03216;PTH0;SWINFORD TANK (PTH0);;"__Fabric:__ Recycled polyester mesh [170 g/m2]
__Fit:__ Boyfriend tank fit
__Neck:__ Crew neckline
Quiksilver Mercury graphic on chest
Matching fabric biding at armholes and collar
Quiksilver Mercury label pack";261
EQYKT04412;WEG2;OKANO JACQUARD (WEG2);;"__Fabric:__ Cotton jersey fabric [160 g/m2]
Yarn-dyed stripes
__Fit:__ Comfort fit, slightly wider for more comfort
__Neck:__ Rib knit on collar
Recycled Quiksilver woven label inserted in side seam";261
EQYHA03412;GPB6;DRIFTER CANVAS (GPB6);;"__Fabric:__ Cotton canvas fabric
__Construction:__ Unstructured 6-panel construction
__Visor:__ Flat bill
__Closure:__ Snap back closure
__Branding:__ Embroidery logo";261
EQYL100070;SDC;CARVER (SDC);;"Soft suede leather upper and footbed
Finely woven nylon toe post with herringbone texture
Compression moulded footbed and midsole with built-in arch, heel, and forefoot support
Engineered gum rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100070;CVJ2;CARVER (CVJ2);;"Soft suede leather upper and footbed
Finely woven nylon toe post with herringbone texture
Compression moulded footbed and midsole with built-in arch, heel, and forefoot support
Engineered gum rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100074;CVJ1;MOLOKAI (CVJ1);;"Water friendly Vegan nubuck leather upper and footbed
Wrapped nylon toe post made with regenerated Econyl¨ nylon fibres
Soft recycled polyester jersey lining
Memory foam padded deck with stitch detailing
Offset, multi layered blown rubber midsole and outsole with ""Laser Grip"" sipe grooves for improved traction";261
AQYL101428;KVJ0;MOLOKAI (KVJ0);;"__Upper:__ Synthetic upper fabric 
__Outsole:__ Rubber outsole";261
EQJL100004;KVJ1;W DOCKYARD RF (KVJ1);;"One piece strap
One piece injection moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQYL100090;KVJ1;CLOGG (KVJ1);;"Lightweight one piece injected style
closed toe with nylon strap
moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQYL100066;SDC;CARVER (SDC);;"Soft suede leather upper with contrast stitching
Finely woven nylon toe post with herringbone texture
Compression moulded, slip resistant, textured footbed
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100083;KVJ1;MOLOKAISTRIPE26 (KVJ1);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQYL101354;NVY;RIVI WORDMRKSLD (NVY);;"__Fabric:__ Water friendly soft TPR upper fabric
__Footbed:__ Ultra soft Hydroboundª footbed with anatomically correct contours
__Outsole:__ Rubber outsole
Slip resistant branded outsole
__Lining:__ Microfiber liner";261
AQYL100047;CRE0;MONKEY ABYSS (CRE0);;"Washed cotton canvas upper with frayed edges
Soft polyester-lined strap
Double layered toe-post
Dual-density mid-sole for comfort and support
Anatomically correct arch support
Outsole with logo herringbone pattern for traction";261
AQYL101381;BLC0;DOCKYARD (BLC0);;"__Upper:__ Synthetic upper
__Footbed:__ One-piece injection moulded footbed with heel cup and arch contours
__Outsole:__ Engineered outsole design for flexibility and grip
__Lining:__ Textile lining";261
EQYL100093;CMK6;MOLOKAI LAYBACK (CMK6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100060;KVJ2;CARVER (KVJ2);;"Water friendly vegan nubuck leather upper and footbed materials
Finely woven nylon toe post made with recycled nylon fibres
Soft recycled polyester jersey lining for comfort
Vegan nubuck leather footbed with anatomically correct arch support, heel contour and toe bar
Engineered gum rubber outsole incorporates multi-angled logo lugs for added traction";261
EQYL100060;CVJ1;CARVER (CVJ1);;"Water friendly vegan nubuck leather upper and footbed materials
Finely woven nylon toe post made with recycled nylon fibres
Soft recycled polyester jersey lining for comfort
Vegan nubuck leather footbed with anatomically correct arch support, heel contour and toe bar
Engineered gum rubber outsole incorporates multi-angled logo lugs for added traction";261
EQJL100006;KVJ1;W CLOGG (KVJ1);;"Lightweight one piece injected style
Closed toe with nylon strap
Moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQYL100082;CRE6;MOLOKAI ART 26 (CRE6);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100066;KVJ1;CARVER (KVJ1);;"Soft suede leather upper with contrast stitching
Finely woven nylon toe post with herringbone texture
Compression moulded, slip resistant, textured footbed
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100063;CVJ1;CARVER (CVJ1);;"Multi layered PU coated strap with a soft recycled polyester woven lining
Finely woven nylon toe post made with recycled nylon fibres
Extra thick Hydroboundª footbed for lasting comfort
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQJL100004;TKS0;W DOCKYARD RF (TKS0);;"One piece strap
One piece injection moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQYL100093;CRE6;MOLOKAI LAYBACK (CRE6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQYL101256;SND;RIVILEATHERDADJ (SND);;"__Upper:__ Full grain leather upper with comfortable microfiber liner
Ultra soft Hydro boundª footbed with anatomically correct contours
Slip resistant branded outsole";261
EQYS700005;XGGG;ESPADRILLE (XGGG);;"Low profile laced upper with crush-backed wearability
Elasticated instep for secure fit
Natural cork covered memory foam insole for instant comfort
Jute wrapped sidewall
Espadrille inspired outsole texture";261
EQYS700005;CMO;ESPADRILLE (CMO);;"Low profile laced upper with crush-backed wearability
Elasticated instep for secure fit
Natural cork covered memory foam insole for instant comfort
Jute wrapped sidewall
Espadrille inspired outsole texture";261
EQYL100090;CRE0;CLOGG (CRE0);;"Lightweight one piece injected style
closed toe with nylon strap
moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
AQYL101350;TKS0;MONKEY CAGED AT (TKS0);;"__Upper:__ Completely adjustable and water-friendly neoprene upper with removable heel strap
__Technology:__ EVA for comfort and durability
Lasered EVA deck for added slip resistance
Midsole: Dual-density EVA midsole for comfort and support
Anatomically correct arch support
__Outsole:__ Multi-width herringbone traction patterned durable gum rubber outsole
__Branding:__ Integrated repeating Quiksilver logos on the outsole";261
AQTL100065;KTP0;BRIGHTCOASTSTTD (KTP0);;"__Upper:__ One piece synthetic upper with logo emboss
Soft recycled polyester jersey lining and thick padding
One piece injection moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip ";261
EQYL100087;CVJ2;CARVERSUEDERECY (CVJ2);;"Suede leather upper
Finely woven nylon toe post made with recycled nylon fibres
Recycled EVA, compression moulded, slip resistant textured footbed
Recycled EVA moulded contour midsole with built-in arch, heel, and forefoot support
Engineered gum rubber outsole with recycled rubber incorporates multi angled logo lugs for added traction";261
EQBL100032;CRE6;MOLOKLAYBK26YTH (CRE6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100063;KVJ4;CARVER (KVJ4);;"Multi layered PU coated strap with a soft recycled polyester woven lining
Finely woven nylon toe post made with recycled nylon fibres
Extra thick Hydroboundª footbed for lasting comfort
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100092;KTP0;CLOUD CRUSHER (KTP0);;"Light weight one piece injected style
Single strap with Quicksilver laser engraved logo
Moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQYS700005;SBKM;ESPADRILLE (SBKM);;"Low profile laced upper with crush-backed wearability
Elasticated instep for secure fit
Natural cork covered memory foam insole for instant comfort
Jute wrapped sidewall
Espadrille inspired outsole texture";261
EQJL100003;TKS0;W EMBARK RF (TKS0);;"Lightweight one piece injected style
Double adjustable strap with plastic buckles
Moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQJL100006;CRE0;W CLOGG (CRE0);;"Lightweight one piece injected style
Closed toe with nylon strap
Moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQBL100031;BYC0;MOLOKART26YTH (BYC0);;"Flexible 3 point synthetic rubber strap with Quiksilver wordmark
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQBL100595;KTP0;RIVI WORDMARKII (KTP0);;"__Fabric:__ Water friendly soft TPR upper fabric
__Footbed:__ Ultra soft Hydroboundª footbed with anatomically correct contours
__Outsole:__ Rubber slip resistant branded outsole
__Lining:__ Microfiber liner";261
EQBL100031;KVJ6;MOLOKART26YTH (KVJ6);;"Flexible 3 point synthetic rubber strap with Quiksilver wordmark
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100063;SDC;CARVER (SDC);;"Multi layered PU coated strap with a soft recycled polyester woven lining
Finely woven nylon toe post made with recycled nylon fibres
Extra thick Hydroboundª footbed for lasting comfort
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100066;CVJ1;CARVER (CVJ1);;"Soft suede leather upper with contrast stitching
Finely woven nylon toe post with herringbone texture
Compression moulded, slip resistant, textured footbed
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100089;CRE0;SESSIONS SLIDE (CRE0);;"One piece synthetic upper with logo emboss
Soft polyester jersey lining and thick padding
One piece injection moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
AQYL100047;NVY;MONKEY ABYSS (NVY);;"Washed cotton canvas upper with frayed edges
Soft polyester-lined strap
Double layered toe-post
Dual-density mid-sole for comfort and support
Anatomically correct arch support
Outsole with logo herringbone pattern for traction";261
EQYL100080;CVJ2;RIVI (CVJ2);;"Water friendly vegan leather upper with breathable textured liner
Ultra soft Hydroboundª footbed with anatomically correct contours
Slip resistant branded outsole";261
AQYL101350;CAM;MONKEY CAGED AT (CAM);;"__Upper:__ Completely adjustable and water-friendly neoprene upper with removable heel strap
__Technology:__ EVA for comfort and durability
Lasered EVA deck for added slip resistance
Midsole: Dual-density EVA midsole for comfort and support
Anatomically correct arch support
__Outsole:__ Multi-width herringbone traction patterned durable gum rubber outsole
__Branding:__ Integrated repeating Quiksilver logos on the outsole";261
AQYL101381;TKS0;DOCKYARD (TKS0);;"__Upper:__ Synthetic upper
__Footbed:__ One-piece injection moulded footbed with heel cup and arch contours
__Outsole:__ Engineered outsole design for flexibility and grip
__Lining:__ Textile lining";261
EQYL100092;KVJ1;CLOUD CRUSHER (KVJ1);;"Light weight one piece injected style
Single strap with Quicksilver laser engraved logo
Moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQYL100093;KVJ6;MOLOKAI LAYBACK (KVJ6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQJL100003;KVJ1;W EMBARK RF (KVJ1);;"Lightweight one piece injected style
Double adjustable strap with plastic buckles
Moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQJL100004;CMO;W DOCKYARD RF (CMO);;"One piece strap
One piece injection moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQJL100003;CMO;W EMBARK RF (CMO);;"Lightweight one piece injected style
Double adjustable strap with plastic buckles
Moulded footbed with heel cup and arch contours
Engineered outsole design for flexibility and grip";261
EQJL100002;KVJ0;WRIVERSESSIONMU (KVJ0);;"Completely adjustable water friendly neoprene upper with removeable heel strap
Cork deck for natural slip resistance
Dual density EVA mid-sole for comfort and support
protected toe with water draining mesh vamp
Repeating Quiksilver logos integrated into a multi width herringbone traction pattern on a durable rubber foam outsole";261
AQYL101309;CRE0;MOLOKAI RECYCLE (CRE0);;"__Fabric:__ Synthetic upper fabric
__Footbed:__ Slip-resistant textured footbed made out of recycled EVA
__Upper Details:__ Flexible 3-point synthetic rubber strap upper
__Outsole:__ Re-engineered blown rubber outsole incorporates multi-angled logo lugs for added traction and recycled rubber
__Branding:__ Quiksilver wordmark and fine mould Mountain Wave logo
";261
EQBL100031;BKJ6;MOLOKART26YTH (BKJ6);;"Flexible 3 point synthetic rubber strap with Quiksilver wordmark
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQYL100047;G02;MONKEY ABYSS (G02);;"Washed cotton canvas upper with frayed edges
Soft polyester-lined strap
Double layered toe-post
Dual-density mid-sole for comfort and support
Anatomically correct arch support
Outsole with logo herringbone pattern for traction";261
EQYL100093;KVJ8;MOLOKAI LAYBACK (KVJ8);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQYL101380;BLC0;EMBARK (BLC0);;"__Upper:__ Synthetic upper
__Footbed:__ One-piece injection moulded footbed with heel cup and arch contours
__Outsole:__ Engineered outsole design for flexibility and grip
__Lining:__ Textile lining";261
EQYL100078;KVJ2;MONKEY (KVJ2);;"Water friendly vegan nubuck upper
Finely woven nylon toe post with herringbone texture
Soft polyester woven strap lining
Dual density EVA mid-sole for comfort and support
Anatomically correct arch support
Repeating Quiksilver logos integrated into a multi width herringbone traction pattern on a durable gum rubber outsole";261
AQYL101353;SND;RIVI SUEDE (SND);;"__Fabric:__ Adjustable suede leather upper fabric
__Footbed:__ Ultra soft Hydroboundª footbed with anatomically correct contours
__Outsole:__ Slip resistant branded outsole
Rubber outsole
__Lining:__ Microfiber liner
__Other Features:__ Vegan suede covered";261
EQYL100083;BKJ6;MOLOKAISTRIPE26 (BKJ6);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQYL101380;TKS0;EMBARK (TKS0);;"__Upper:__ Synthetic upper
__Footbed:__ One-piece injection moulded footbed with heel cup and arch contours
__Outsole:__ Engineered outsole design for flexibility and grip
__Lining:__ Textile lining";261
EQYL100091;KTP0;MOLOKAI SCREEN (KTP0);;"Flexible 3 point synthetic rubber strap with Quiksilver printed art
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
AQBL100626;BLC0;EMBARK (BLC0);;"__Upper:__ Synthetic upper fabric
__Outsole:__ EVA outsole";261
EQYL100083;CRE6;MOLOKAISTRIPE26 (CRE6);;"Flexible 3 point synthetic rubber strap with Quiksilver seasonal art from boardshorts
Slip resistant textured footbed
Pop colour pin lines in sidewall tying into colourway
Re-engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
EQYL100078;CVJ3;MONKEY (CVJ3);;"Water friendly vegan nubuck upper
Finely woven nylon toe post with herringbone texture
Soft polyester woven strap lining
Dual density EVA mid-sole for comfort and support
Anatomically correct arch support
Repeating Quiksilver logos integrated into a multi width herringbone traction pattern on a durable gum rubber outsole";261
EQYL100094;BLK;RIVERSESSIONMUL (BLK);;"Completely adjustable water friendly neoprene upper with removeable heel strap
Cork deck for natural slip resistance
Dual density EVA mid-sole for comfort and support
protected toe with water draining mesh vamp
Repeating Quiksilver logos integrated into a multi width herringbone traction pattern on a durable rubber foam outsole";261
EQYL100093;KTP6;MOLOKAI LAYBACK (KTP6);;"Canvas strap with a soft polyester woven lining
Finely woven nylon toe post with herringbone texture
Uniform thickness, slip resistant, textured footbed with seasonal boardshort and tee graphics
Moulded contour midsole with built-in arch, heel, and forefoot support
Engineered blown rubber outsole incorporates multi angled logo lugs for added traction";261
